id,name,platforms,offset
EP5823-PPSA22468_00-EASTERJOURNEYEU5,Easter Journey,PS5,5640
EP5823-PPSA22468_00-AVATARBUNDLEERIK,Easter Journey Avatar Bundle with Barcode,PS5,5640
EP7541-PPSA21207_00-0107150274599811,Become the wild,PS5,5640
EP2005-PPSA15523_00-FPATHGAME0000000,Flightpath: Adventures in Venaris PS4 & PS5,"PS4, PS5",5640
EP1661-PPSA19753_00-SYPS5KNOWLEDGEKE,Knowledge Keeper,PS5,5640
EP1302-PPSA20146_00-SAVIORLESS0SIEE0,Saviorless,PS5,5640
EP8204-PPSA18901_00-RAINBOWCTTNPS5EU,Rainbow Cotton PS4 & PS5,"PS4, PS5",5640
EB0629-PPSA22183_00-0318338844699832,Cazzarion: Gunslinger,PS5,5640
EP7123-PPSA19298_00-0363634099016139,Kitten Island,PS5,5640
EP8936-PPSA09888_00-9402621651031978,Moonglow Bay,"PS4, PS5",5640
EP8936-CUSA36358_00-3065665903507855,Moonglow Bay,"PS4, PS5",5640
EP4312-PPSA07661_00-0518210738020135,Easter Double Game Bundle,PS5,5640
EP7788-PPSA13862_00-0471635262294971,OVRDARK: a Do Not Open story,PS5,5640
EP2430-PPSA05831_00-0438851109306325,astragon Bestseller Simulation Bundle,"PS4, PS5",5640
EB0505-PPSA18777_00-0358078776292046,The Master's Pupil,PS5,5640
EP6718-PPSA21404_00-0972014101625068,7 Days Heroes,PS5,5664
EP7662-PPSA17582_00-0112962693163998,Forest Farm,PS5,5664
EP0896-PPSA19738_00-FORRADERHERORAGA,Forrader Hero PS4® & PS5®,"PS4, PS5",5664
EP0297-PPSA18827_00-0519455711430609,House,PS5,5664
EP1661-PPSA18270_00-SYPS5RETOURING00,Re:Touring,PS5,5664
EB0287-PPSA21797_00-0994076440909161,Sticks Aim Trainer,PS5,5664
EP2333-PPSA02723_00-OPENROADSSIEE000,Open Roads,"PS4, PS5",5664
EP6008-PPSA15870_00-0475751594267531,Pathfinder: Wrath of the Righteous - Enhanced Edition,"PS4, PS5",5664
EP3729-PPSA04450_00-1997702794616651,The Savior's Gang,PS5,5664
EP6924-PPSA05199_00-8884074712914232,Predecessor,PS5,5664
EP6252-PPSA21279_00-ARIOPS5EU0000000,Ario,PS5,5664
EP0101-PPSA19226_00-0961609338617250,Felix the Cat PS4 & PS5,"PS4, PS5",5664
EP0287-PPSA17895_00-0200585955000255,Fortress S,PS5,5664
EP3024-PPSA21016_00-DVLABYJUNIORS5EU,Junior Labyrinth,PS5,5664
EP3729-PPSA18173_00-LASTBREATHPS5SEU,One Last Breath,PS5,5664
EP6930-PPSA18355_00-0914677121859161,OTXO,"PS4, PS5",5664
EP3385-PPSA18978_00-0893622120047131,Stasis: Bone Totem,PS5,5664
EP6197-PPSA18838_00-0722957187139023,Total Trails,PS5,5664
EB0235-PPSA17209_00-TERRAMEMORIASIEE,Terra Memoria,PS5,5664
EB0235-PPSA17209_00-TERRADELUXESIEE5,Terra Memoria Deluxe Edition,PS5,5664
EP3024-PPSA19599_00-3DARCADFISHPS5EU,3D Arcade Fishing,PS5,5664
EB0629-PPSA22151_00-0840456415065683,Cazzarion: Space Ace,PS5,5664
EP2005-PPSA16874_00-SUNNYCAFE0000000,Sunny Café PS4 & PS5,"PS4, PS5",5664
EB0362-PPSA20686_00-0109748105398715,Last Case of Benedict Fox: Definitive Edition,PS5,5664
EP0017-PPSA19229_00-DCUOLPS5LIVE0002,DC Universe Online Free to Play,PS5,5688
EP2377-PPSA18026_00-PLANETZOOOOOOOOO,Planet Zoo,PS5,5688
EP2377-PPSA18026_00-PLANTZOODELUXEED,Planet Zoo: Deluxe Edition,PS5,5688
EP2377-PPSA18026_00-PLNETZOOULTIMATE,Planet Zoo: Ultimate Edition,PS5,5688
EP4389-PPSA15574_00-SOUTHPARKSNOWDAY,SOUTH PARK: SNOW DAY!,PS5,5688
EP4389-PPSA15574_00-SPSDDELUXEDITION,SOUTH PARK: SNOW DAY! Digital Deluxe,PS5,5688
EP6581-PPSA20480_00-0446231929944163,Frontier Pilot Simulator,PS5,5688
EP4382-PPSA16848_00-FALCONEERBULWARK,Bulwark Evolution: Falconeer Chronicles,"PS4, PS5",5688
EP4382-CUSA44073_00-0772275213533263,Bulwark: Falconeer Chronicles Complete Bundle,"PS4, PS5",5688
EP4358-PPSA20095_00-CONTRAPTIONSCEUR,Contraptions Collection,PS5,5688
EP0896-PPSA18395_00-SHOCKMANBUNDLE01,Shockman Collection Vol. 1 PS4® & PS5®,"PS4, PS5",5688
EP6686-CUSA47485_00-HOLLYMAINGAME004,Ancient Weapon Holly PS4 & PS5,"PS4, PS5",5688
EP3024-PPSA19597_00-BUTKINOFILMPS5EU,Bibi & Tina – Adventures with Horses,PS5,5688
EP4886-PPSA21439_00-0750019018517078,Heliborne,"PS4, PS5",5688
EB0178-PPSA21916_00-0535399395822533,Brick Buster,PS5,5688
EP7123-PPSA21089_00-0753276157801457,Co-omets,PS5,5688
EP7123-PPSA21089_00-0388144947902787,Co-omets (PS4 & PS5),"PS4, PS5",5688
EP1147-PPSA19133_00-0100272568896517,Genotype,PS5,5688
EP1063-PPSA17528_00-LLHDFULLGAME0000,The Legend of Legacy HD Remastered,"PS4, PS5",5688
EP3446-PPSA16911_00-0557034870527921,HappyFunland,PS5,5688
EP2005-PPSA22247_00-FRUITCOLLECT0000,Learn to Play Vol. 1 - Fruit Collect,PS5,5688
EP4312-PPSA07510_00-0157708228542475,Easter Candy Break Premium Edition,PS5,5688
EP0102-PPSA09664_00-DD2GAME000000000,Dragon's Dogma 2,PS5,5688
EP0102-PPSA09664_00-DELUXEEDITION000,Dragon's Dogma 2 Deluxe Edition,PS5,5688
EP0896-PPSA20201_00-FLOWERSHOPWINTRG,Flower Shop: Winter In Fairbrook PS4® & PS5®,"PS4, PS5",5712
EB0178-PPSA20875_00-0872646575146305,Heaven Jump,PS5,5712
EP7860-PPSA19907_00-0849105868983454,Mr. Brocco & Co.,"PS4, PS5",5712
EP8070-PPSA20045_00-0637538407808175,NIGHTGHAST,PS5,5712
EP9000-PPSA04540_00-RONINFULLGAME001,Rise of the Ronin™,PS5,5712
EP9000-PPSA04540_00-RONINDDELUXE0001,Rise of the Ronin™ Digital Deluxe Edition,PS5,5712
EP3643-PPSA06417_00-0505185291514402,Wizard with a Gun: Bounty Edition,PS5,5712
EB0529-PPSA22016_00-0982300063540096,Sky Roll!,PS5,5712
EP1411-PPSA21373_00-0557565952194581,Around The World: Travel To Brazil Collector's Edition,PS5,5712
EP1411-PPSA21674_00-0217440095033666,Jewel Match Solitaire: Winterscapes 2 Collector's Edition,PS5,5712
EP1411-PPSA21690_00-0426290970746920,Just Find It 2 Collector's Edition,PS5,5712
EP1411-PPSA21371_00-0656161717380727,Lost & Found Agency Collector's Edition,PS5,5712
EP1411-PPSA21428_00-0657835401604312,Nature Escapes 3 Collector's Edition,PS5,5712
EP1411-PPSA21432_00-0600880514938167,Puzzle Vacations: Greece And Turkey Collector's Edition,PS5,5712
EP1411-PPSA21430_00-0089793962582897,Puzzle Vacations: Thailand and Cambodia,PS5,5712
EP1411-PPSA21375_00-0100159256628935,So Much Stuff 2 Collector's Edition,PS5,5712
EP0958-PPSA16909_00-KINGDOMSANDPS5EU,Kingdoms and Castles,"PS4, PS5",5712
EP2430-PPSA18650_00-0928120223857626,Tram Simulator Urban Transit,"PS4, PS5",5712
EB0629-PPSA22028_00-0400906857800259,Cazzarion: Ghost Frenzy,PS5,5712
EP2011-PPSA19808_00-0886426509408957,Krimson,PS5,5712
EP7991-PPSA09277_00-5245462832024312,Scott Whiskers in: the Search for Mr. Fumbleclaw,PS5,5712
EP6969-PPSA19140_00-0673517212767589,Shines Over: The Damned,PS5,5712
EP4902-PPSA04629_00-3909013706174888,United Assault - Normandy '44,PS5,5712
EP4389-PPSA08135_00-ALONEINTHEDARKEU,Alone in the Dark,PS5,5712
EP4389-PPSA08135_00-AITDDIGITALDELUX,Alone in the Dark - Digital Deluxe Edition,PS5,5736
EP8723-PPSA20493_00-0196358393376437,Right and Down and Dice,PS5,5736
EP8723-PPSA20493_00-0916366327269705,Right and Down Double Bundle,PS5,5736
EB0629-PPSA21993_00-0744190939542101,Cazzarion: Shellfish Frenzy,PS5,5736
EP2005-PPSA17291_00-MASTERMAKER3DULT,Master Maker 3D Ultimate PS4 & PS5,"PS4, PS5",5736
EB0176-PPSA17769_00-0573250215622885,Power of Ten,PS5,5736
UP9000-PPSA18836_00-SCUS943560000000,Cool Boarders,"PS4, PS5",5736
EP0102-PPSA03953_00-BH3B000000000003,【For PS Plus】RESIDENT EVIL 3,"PS4, PS5",5736
EP0700-PPSA07716_00-GODEATERBURST000,GODS EATER BURST PS4™ & PS5®,"PS4, PS5",5736
UP9000-PPSA14325_00-NPUG803300000000,Jak and Daxter: The Lost Frontier,"PS4, PS5",5736
JP8033-PPSA17923_00-0217731891666937,Mystic Pillars X Kantara,PS5,5736
UP9000-PPSA17085_00-MLBTHESHOW24SHIP,MLB® The Show™ 24 PS5®,"PS4, PS5",5736
JP8033-PPSA17923_00-0938084265345434,Mystic Pillars X Kantara Digital Deluxe Edition,PS5,5736
EP1003-PPSA17169_00-HIFIRUSH00000000,Hi-Fi RUSH,PS5,5736
EP1003-PPSA17169_00-HIBIKIDLXBUNDLE0,Hi-Fi RUSH Deluxe Edition,PS5,5736
EP8726-PPSA15585_00-TWILIGHTZONE0000,Tales from the Zone™,PS5,5736
EP4312-PPSA13762_00-0661946549217940,Alpha Warrior Premium Edition,PS5,5736
EP7730-PPSA19271_00-0751743688224396,cyubeVR,PS5,5736
EP1667-PPSA21569_00-TGEMSBUN2024SIEE,Tiny Gems Bundle,"PS4, PS5",5736
EP4389-PPSA04814_00-OUTCAST2EU000000,Outcast - A New Beginning,PS5,5736
UP9000-PPSA17085_00-MLBTHESHOW24DGDL,MLB® The Show™ 24 Digital Deluxe Edition PS5® and PS4™,"PS4, PS5",5736
UP9000-PPSA17085_00-MLBTHESHOW24MVPE,MLB® The Show™ 24 MVP Edition PS5® and PS4™,"PS4, PS5",5736
EP4886-PPSA19856_00-0478638115754341,Bio Inc. Redemption + Weedcraft Inc - Bundle,"PS4, PS5",5736
EP8311-PPSA21521_00-0371740132371009,Hyper Turbo Boost,PS5,5736
EP6718-PPSA21627_00-0132056813808815,In Celebration of Violence,PS5,5760
EP2011-PPSA19816_00-0285984834687529,Juicy Realm,PS5,5760
EP8070-PPSA19413_00-0061716277897255,Memory Lane 2,PS5,5760
EP0896-PPSA20499_00-ORIONHASTERATGAM,Orion Haste PS4® & PS5®,"PS4, PS5",5760
EP3678-PPSA14146_00-PJM2BASEGAME0001,PJ Masks Power Heroes: Mighty Alliance,"PS4, PS5",5760
EB0575-PPSA21176_00-0857943967427969,Sherlock Purr 2,"PS4, PS5",5760
EP1667-PPSA21569_00-TTALE2024PS5SIEE,Tiny Tales: Heart of the Forest,"PS4, PS5",5760
EP1667-CUSA47631_00-TTALE2024PS4SIEE,Tiny Tales: Heart of the Forest,PS4,5760
EP1763-PPSA20472_00-0510330123945890,Paint the Town Red VR,PS5,5760
EP3948-PPSA19137_00-0138052956336270,UNABLES,PS5,5760
EP6694-PPSA21634_00-GOODGUYSGAMPS5EU,Good Guys,PS5,5760
EP6162-PPSA14282_00-0796569729505678,Highwater,PS5,5760
EP3111-PPSA21650_00-JANDUSOFT0000001,Rebel Transmute,"PS4, PS5",5760
EP5758-PPSA07441_00-WHATTHEGOLF00001,WHAT THE GOLF?,"PS4, PS5",5760
EP0096-PPSA15514_00-0909546698516476,Cartel Tycoon,PS5,5760
EP0096-PPSA15514_00-0741772925217927,Cartel Tycoon - Deluxe Edition,PS5,5760
EP0811-PPSA09506_00-9236079934525174,Corbid! A Colorful Adventure,"PS4, PS5",5760
EP0811-CUSA24088_00-0359026391472912,Corbid: Colorful Edition,"PS4, PS5",5760
EP3919-PPSA20890_00-DDRAFTERSEU00000,Dungeon Drafters,"PS4, PS5",5760
EP0122-PPSA17838_00-0147635648135484,Ib,PS5,5760
EP1875-PPSA16943_00-SWBATTLEFRONT000,STAR WARS™ Battlefront Classic Collection,"PS4, PS5",5760
EP7816-PPSA18158_00-0079142450506243,Llamasoft: The Jeff Minter Story,"PS4, PS5",5760
EP1411-PPSA21436_00-0248503285340344,Just Find It Collector's Edition,PS5,5760
EP2005-PPSA19827_00-VIOLETWISTERIA00,Violet Wisteria PS4 & PS5,"PS4, PS5",5760
EB0372-PPSA20090_00-0982599826687360,Melatonin,PS5,5784
EP0101-PPSA15368_00-GALUGA00PS5EU000,Contra: Operation Galuga PS4 & PS5,"PS4, PS5",5784
EP4133-PPSA13720_00-HOTELRENOVATOR00,Hotel Renovator,"PS4, PS5",5784
EP4133-PPSA13720_00-HOTELRENVATR5SED,Hotel Renovator – Five Star Edition,PS5,5784
EP4114-PPSA18626_00-LITTLECITIESVREU,Little Cities: Bigger!,PS5,5784
EP4312-PPSA06767_00-0721887225133160,8 Avatar Saint Patrick’s Day Break 2 Game Bundle,PS5,5784
EB0629-PPSA21956_00-0377246390749891,Cazzarion: Astro Bouncer,PS5,5784
EP4312-PPSA18661_00-0377945634723831,9 Premium Avatar Zombiezz Game Bundle,PS5,5784
EP5279-PPSA18202_00-STILTSTILTSTILTE,Stilt,PS5,5784
EB0179-PPSA20270_00-0615577423723382,System Critical 2,PS5,5784
EP6686-PPSA18128_00-HOLLYMAINGAME001,Ancient Weapon Holly PS4 & PS5,"PS4, PS5",5784
EP2363-PPSA20540_00-EU0ELDGEAR000PS5,Eldgear,"PS4, PS5",5784
EP7609-PPSA19405_00-1000000000000000,Metaball,PS5,5784
EP0182-PPSA10084_00-3651066137094003,Akka Arrh,"PS4, PS5",5784
EP1661-PPSA04046_00-SYPS5DATEJOURNAL,DateJournal,PS5,5784
EP7860-PPSA20581_00-0887607427446205,Dreamland Solitaire: Dragon's Fury,"PS4, PS5",5784
EP3678-PPSA15420_00-0358604349384690,PAW Patrol: Grand Prix - Complete Edition,"PS4, PS5",5784
EP6718-PPSA21321_00-0886312511040385,Time Rift,PS5,5784
EP0177-PPSA09771_00-UNICORNOVERLORD0,Unicorn Overlord,"PS4, PS5",5784
EP0177-PPSA09771_00-UOMONARCHEDITION,Unicorn Overlord Monarch Edition PS4 & PS5,"PS4, PS5",5784
EP0896-PPSA19571_00-XATROMCOMMAND0RG,Xatrom Command PS4® & PS5®,"PS4, PS5",5784
EP5067-PPSA15035_00-GP21XXXXXXXXXXXX,Beat Saber + Daft Punk Music Pack,"PS4, PS5",5784
EP6665-PPSA14175_00-TLCDS00000000000,Taxi Life: A City Driving Simulator,PS5,5784
EP6665-PPSA14175_00-TLCDSDELUXE00001,Taxi Life - Supporter Edition,PS5,5784
EP4805-PPSA17815_00-0116471426676322,As Dusk Falls PS4® & PS5®,"PS4, PS5",5808
EP2430-PPSA18294_00-0674208355777211,ABRISS - build to destroy,PS5,5808
EP0546-PPSA20055_00-TOPRACER000PS5EU,Top Racer Collection,"PS4, PS5",5808
EP8923-PPSA17538_00-0786480995656680,REVEIL,PS5,5808
EP8923-PPSA17538_00-REVEILFUNHOUSE5E,REVEIL - Funhouse Edition,PS5,5808
EP5789-PPSA17744_00-0141723598888133,Solasta: Crown of the Magister,PS5,5808
EP5789-PPSA17744_00-0041349746192267,Solasta: Lightbringers Edition,PS5,5808
EP7592-PPSA16825_00-0713134106591896,Puzzle Paradise Bundle PS4 & PS5,"PS4, PS5",5808
EP5733-PPSA03408_00-5560117406160276,Hex Gambit: Respawned,"PS4, PS5",5808
EP2005-PPSA19489_00-10SECONDSTOWIN00,10 Seconds to Win! PS4 & PS5,"PS4, PS5",5808
EP1661-PPSA19395_00-SYPS5CATANDGHOST,Cat and Ghostly Road,PS5,5808
EB0629-PPSA20862_00-0521670765337680,Cazzarion: Adventureland,PS5,5808
EP6265-PPSA18008_00-0686449963656785,Mediterranea Inferno PS4 & PS5,"PS4, PS5",5808
EP4467-PPSA05004_00-3353269409144813,The Outlast Trials,"PS4, PS5",5808
EP4467-PPSA05004_00-0026885452755267,The Outlast Trials Deluxe Edition,"PS4, PS5",5808
EP4133-PPSA17422_00-SNOWRUNNEREXPEDI,Expeditions: A MudRunner Game (PS4 & PS5),"PS4, PS5",5808
EP6958-PPSA11116_00-BANGONBALLSPS5EU,Bang-On Balls: Chronicles,"PS4, PS5",5808
EP4064-PPSA13722_00-0883804729536680,Classified: France '44,PS5,5808
EP4064-PPSA13722_00-CLASSIFIEDDX0000,Classified: France '44 - Deluxe Edition,PS5,5808
EP6890-PPSA17949_00-0627234715882867,Plumbers Don't Wear Ties: Definitive Edition,PS5,5808
EP8062-PPSA21093_00-0619481605021009,DRUNKEN SUPERHERO,PS5,5808
EP8062-PPSA20609_00-0155819802511170,EVIL EYES,PS5,5808
EP6694-PPSA21189_00-BUNNYREVERSPS5EU,Bunny Reversi,PS5,5808
EP5823-PPSA21031_00-JIGSAWTETRAPS5EU,Jigsaw Tetra,PS5,5808
EP5823-PPSA21031_00-0917600324314614,Jigsaw Tetra Avatar Bundle,PS5,5832
EP4133-PPSA17422_00-EXPEDITIONSEDSUP,Expeditions: A MudRunner Game - Supreme Edition (PS4 & PS5),"PS4, PS5",5832
EP4133-PPSA17422_00-EXPEDITIONSED0Y1,Expeditions: A MudRunner Game - Year 1 Edition (PS4 & PS5),"PS4, PS5",5832
EP0896-PPSA15473_00-ONEMOREDUNGEONRG,One More Dungeon 2 PS4® & PS5®,"PS4, PS5",5832
EB0574-PPSA18973_00-0384984118189421,Rainbow Reactor: Fusion,PS5,5832
EP2502-PPSA10985_00-MADWMOBIUSPS5EUR,The Mobius Machine,PS5,5832
EP5098-PPSA20797_00-0976347434014563,Ufouria: The Saga 2,PS5,5832
EP3385-PPSA19780_00-0819978554248688,Anglerfish,PS5,5832
EP0131-PPSA15639_00-TAMARAKTRAIL0000,Tamarak Trail,"PS4, PS5",5832
EP1629-PPSA20737_00-GREED1TMSJDPS5EU,Greed: The Mad Scientist,PS5,5832
EP6665-PPSA09257_00-PZP0000000000000,Welcome to ParadiZe,PS5,5832
EP6665-PPSA09257_00-PZP00DELUXE00001,Welcome to ParadiZe - Zombot Edition,PS5,5832
EP0700-PPSA09789_00-DBFDELUXE0000000,DRAGON BALL FighterZ - FighterZ Edition PS4 & PS5,"PS4, PS5",5832
EP6252-PPSA19012_00-0262415574873661,PopSlinger,PS5,5832
EP4064-PPSA13722_00-CLASSIFIEDOVRLD0,Classified: France '44 - Overlord Edition,PS5,5832
EP0700-PPSA09789_00-DBFLEGENDARYED00,DRAGON BALL FighterZ - Legendary Edition PS4 & PS5,"PS4, PS5",5832
EP0700-PPSA09789_00-DBPROJECTZGOKU18,DRAGON BALL FighterZ PS4 & PS5,"PS4, PS5",5832
EP0082-PPSA08668_00-0783148264580163,FINAL FANTASY VII REBIRTH,PS5,5832
EP0082-PPSA08668_00-0978938405039882,FINAL FANTASY VII REBIRTH Digital Deluxe Edition,PS5,5832
EP0082-PPSA08668_00-0435948542374390,FINAL FANTASY VII REMAKE & REBIRTH Digital Deluxe Twin Pack,PS5,5832
EP0082-PPSA08668_00-0723074131389351,FINAL FANTASY VII REMAKE & REBIRTH Twin Pack,PS5,5832
EP6470-PPSA20811_00-SAKURASUCCUBUS70,Sakura Succubus 7 PS4® & PS5®,"PS4, PS5",5832
EP4040-PPSA14502_00-BROTHERSFORPS5EU,Brothers: A Tale of Two Sons Remake,PS5,5832
EP8300-PPSA16920_00-0121884133797761,Pecaminosa - A Deadly Hand,"PS4, PS5",5832
EP0917-PPSA19729_00-0520786197858298,STAR WARS™: Dark Forces Remaster,"PS4, PS5",5856
EP2402-PPSA18446_00-CELEBRITIH5PS5EU,Celebrities Hacked Premium Edition,"PS4, PS5",5856
EP2005-PPSA15531_00-DEADENDCITY00000,Dead End City PS4 & PS5,"PS4, PS5",5856
EP2228-PPSA19277_00-0363928239837618,Beat the Beats VR,PS5,5856
EP4886-PPSA19856_00-0064327538250729,Bio Inc. Redemption,"PS4, PS5",5856
EP0896-PPSA05374_00-GLEYLANDGYNOBUND,Gleylancer and Gynoug: Classic Shmups Pack PS4® & PS5®,"PS4, PS5",5856
EP7123-PPSA21076_00-0961226390389603,The Projet Poulet,PS5,5856
EP7123-PPSA21076_00-0861775553637884,The Projet Poulet (PS4 & PS5),"PS4, PS5",5856
EP3921-PPSA20898_00-0571923054305960,Geometry Survivor,PS5,5856
EP5279-PPSA18382_00-OPERATIONSERPENE,Operation Serpens,PS5,5856
EP4312-PPSA06767_00-0594131222522773,Saint Patrick’s Day Four Game Bundle,PS5,5856
EP8701-PPSA16373_00-0231182552152347,Storyblocks: The King,"PS4, PS5",5856
EP7860-PPSA19605_00-0324742724312571,Final Shot,"PS4, PS5",5856
EP8070-PPSA18944_00-0427684973754413,JigSaw Abundance,PS5,5856
EP5098-PPSA13478_00-0901719083195246,Promenade,"PS4, PS5",5856
EP0896-PPSA20503_00-UNLIFERATALAIGAM,Unlife PS4® & PS5®,"PS4, PS5",5856
EP6311-PPSA16616_00-PLATITUDE0000000,Pentiment,"PS4, PS5",5856
EP3392-PPSA16567_00-0540916902582966,The Wizards: Dark Times - Brotherhood,PS5,5856
EP8923-PPSA19581_00-INKULINATIEUPS50,Inkulinati,"PS4, PS5",5856
EP2885-PPSA20185_00-THUNDERRAYP5SIEE,Thunder Ray,"PS4, PS5",5856
EP2885-PPSA20185_00-BUND1ORIGPS5SIEE,Thunder Ray: Origins,"PS4, PS5",5856
EP6665-PPSA14171_00-GRD0000000000000,Garden Life: A Cozy Simulator,"PS4, PS5",5856
EP6665-PPSA14171_00-GRD00DELUXE00001,Garden Life - Garden Party Edition,"PS4, PS5",5856
EP5112-PPSA17373_00-0726036525150003,Jet Kave Adventure,PS5,5856
EP2707-PPSA14192_00-HAZEROEPISODEEU2,Heroine Anthem Zero 2 : Scalescars Oath,PS5,5880
EP0096-CUSA41324_00-0491796292880678,Not For Broadcast: VR,PS4,5880
EP8915-PPSA16377_00-0917976662506356,The Jackbox Quintpack 2.0,"PS4, PS5",5880
EP0829-PPSA15617_00-0059869547529792,502's Arcade,"PS4, PS5",5880
EP6985-PPSA18095_00-0105449619927510,Geometric Sniper Z,PS5,5880
EP6847-PPSA17476_00-00000000000PS5EU,Pacific Drive,PS5,5880
EP1291-PPSA19469_00-SIEE000000000000,Yohane the Parhelion - NUMAZU in the MIRAGE -,PS5,5880
EP4829-PPSA15257_00-BIGBREAKAWAY0000,Penny’s Big Breakaway,PS5,5880
EP1661-PPSA18858_00-SYPS5ATIMETRAVEL,A Time Traveller's Guide To Past Delicacies,PS5,5880
EP6470-PPSA05581_00-DOUBLESHOTGALS00,Double Shot Gals PS4® & PS5®,"PS4, PS5",5880
EB0792-PPSA20816_00-0645180849522718,Escape the Glitch,PS5,5880
EP2005-PPSA19491_00-FROGGIE000000000,Froggie - A Retro Platformer PS4 & PS5,"PS4, PS5",5880
EP2377-PPSA12577_00-WH40KCGDH0000000,"Warhammer 40,000: Chaos Gate - Daemonhunters PS4 & PS5","PS4, PS5",5880
EP2377-PPSA12577_00-WH40KCGDPURIFIER,"Warhammer 40,000: Chaos Gate - Daemonhunters - Purifier Edition PS4 & PS5","PS4, PS5",5880
EP2377-PPSA12577_00-WARHAMMERBUNDLE0,Warhammer Bundle - Chaos Gate & Realms of Ruin,"PS4, PS5",5880
EP3495-PPSA21402_00-0421077938281357,Balatro,"PS4, PS5",5880
EP6694-PPSA21193_00-BUNNYMAHJO0PS5EU,Bunny Mahjo,PS5,5880
UP9000-PPSA17995_00-SCES010450000000,Jet Rider 2,"PS4, PS5",5880
EP9000-PPSA06789_00-UCES011840000000,Resistance: Retribution,"PS4, PS5",5880
EP3024-PPSA19703_00-DAMEMUEBACKPS5EU,3in1 Game Collection: Backgammon + Checkers + Mills,PS5,5880
EP5133-PPSA21410_00-ANNIHILATIONFULL,Annihilation,PS5,5880
EP0182-PPSA14229_00-0722324306283175,qomp2,PS5,5880
EP8305-PPSA17880_00-KAKT00000000SIEE,King Arthur: Knight's Tale,PS5,5880
EP6260-PPSA13899_00-0061430976725628,Slave Zero X,"PS4, PS5",5880
EP6260-PPSA13899_00-0132293010475302,Slave Zero X,"PS4, PS5",5904
EP1063-PPSA17673_00-EDSEN3AND4BUNDLE,The Legend of Heroes: Trails of Cold Steel III / The Legend of Heroes: Trails of Cold Steel IV,PS5,5904
EP1063-PPSA17673_00-EDSENNOKISEKI3RD,The Legend of Heroes: Trails of Cold Steel III,PS5,5904
EP1063-PPSA17678_00-EDSENNOKISEKI4TH,The Legend of Heroes: Trails of Cold Steel IV,PS5,5904
EP7603-PPSA19503_00-0373327170083051,Potato Sack Racing Simulator 2024,PS5,5904
EP7603-PPSA19507_00-0676928537086467,Potato Sack Racing Simulator 2024 : Digital Deluxe Mega Chad Edition,PS5,5904
EP4312-PPSA21270_00-0718008642543344,21 Avatar Bpop Game Bundle,PS5,5904
EP2363-PPSA19432_00-EU0GENSOC0000PS5,Genso Chronicles,"PS4, PS5",5904
EP0896-PPSA20638_00-CAVEMANRANSOMRAG,Caveman Ransom PS4® & PS5®,"PS4, PS5",5904
EP7929-PPSA21150_00-0999776380569953,Cube Farmer,PS5,5904
EP1661-PPSA17802_00-SYPS5EDGEOFREALI,Edge of Reality,PS5,5904
EP0001-PPSA02201_00-GAME000000000000,Skull and Bones,PS5,5904
EP8565-PPSA20407_00-0068492117758980,Train Chase,PS5,5904
EP7072-PPSA17848_00-ALITTLETOTHELEFT,A Little to the Left PS4 & PS5,"PS4, PS5",5904
EP4040-PPSA09912_00-GRGAMEBUNDLE0000,Ghostrunner Game Bundle,PS5,5904
EP1121-PPSA17372_00-0125502136108372,Smalland: Survive the Wilds,PS5,5904
EP5279-PPSA18608_00-SURVIVORMANVREU1,Survivorman VR The Descent,PS5,5904
EP1411-PPSA20461_00-0040040983980805,Mystery Box: Escape The Room,PS5,5904
EP3024-PPSA18981_00-MOORHUPIRATPS5EU,Crazy Chicken Pirates,PS5,5904
EP1095-PPSA17590_00-GVRCC000APPEU000,GUNVOLT RECORDS Cychronicle,PS5,5904
EP5816-PPSA14232_00-0445026940764684,PlateUp!,"PS4, PS5",5904
EP2005-PPSA19849_00-PGKLONDIKEPLUS00,Pretty Girls Klondike Solitaire PLUS PS4 & PS5,"PS4, PS5",5904
EP1024-PPSA19457_00-SPIRITHUNTERDMII,Spirit Hunter: Death Mark II,PS5,5904
EP3461-PPSA16598_00-0998295725751812,Trip World DX,PS5,5904
EP6890-PPSA17888_00-0440997111584898,Arzette: The Jewel of Faramore,PS5,5928
EP2005-PPSA17717_00-GENIEREPRISE0000,GENIE Reprise,PS5,5928
EP1875-PPSA16902_00-TOMBRAIDER123224,Tomb Raider I-III Remastered Starring Lara Croft,"PS4, PS5",5928
EP4133-PPSA10053_00-NEWWORLDGAME0000,Banishers: Ghosts of New Eden,PS5,5928
EP6777-PPSA14348_00-ULTROSDX000PS5EU,Ultros: Deluxe Edition (PS4 & PS5),"PS4, PS5",5928
EP6777-PPSA14348_00-ULTROS00000PS5EU,Ultros (PS4 & PS5),"PS4, PS5",5928
EP4459-PPSA15899_00-0876285431690733,Love FMV,"PS4, PS5",5928
EP1411-PPSA21288_00-0963661980433119,Drift Odyssey,PS5,5928
EP1411-PPSA19551_00-0207824948147886,Paint by Pixel,PS5,5928
EP4539-PPSA05951_00-4216534292628924,Airhead,PS5,5928
EB0198-PPSA20555_00-0430160659408138,Borzoi Adventure,PS5,5928
EP4886-CUSA34743_00-0583996621395957,Starward Rogue + Moonshine Inc.,"PS4, PS5",5928
EP4886-CUSA34743_00-0271141779268539,Starward Rogue + Moonshine Inc.: Deluxe Edition,"PS4, PS5",5928
